epoch,step,lr,loss_train,loss_val_nll,loss_val_dis
2,367,0.0009997431188821793,-0.9763532876968384,,
2,368,0.0009997431188821793,-1.0172117948532104,,
2,369,0.0009997431188821793,-0.9205436110496521,,
2,370,0.0009997431188821793,-0.8032267689704895,,
2,371,0.0009997431188821793,-1.1428453922271729,,
2,372,0.0009997431188821793,-0.6432422995567322,,
2,373,0.0009997431188821793,-1.191375970840454,,
2,374,0.0009997431188821793,-0.8755057454109192,,
2,375,0.0009997431188821793,-1.0566413402557373,,
2,376,0.0009997431188821793,-1.0250242948532104,,
2,377,0.0009997431188821793,-1.046900749206543,,
2,378,0.0009997431188821793,-1.1796483993530273,,
2,379,0.0009997431188821793,-1.1255171298980713,,
2,380,0.0009997431188821793,-1.1457750797271729,,
2,381,0.0009997431188821793,-1.2990291118621826,,
2,382,0.0009997431188821793,-1.1663154363632202,,
2,383,0.0009997431188821793,-1.2134231328964233,,
2,384,0.0009997431188821793,-1.0557680130004883,,
2,385,0.0009997431188821793,-1.1027806997299194,,
2,386,0.0009997431188821793,-1.1267262697219849,,
2,387,0.0009997431188821793,-1.402273416519165,,
2,388,0.0009997431188821793,-1.2439261674880981,,
2,389,0.0009997431188821793,-1.1074413061141968,,
2,390,0.0009997431188821793,-1.0655156373977661,,
2,391,0.0009997431188821793,-1.2639100551605225,,
2,392,0.0009997431188821793,-1.0769991874694824,,
2,393,0.0009997431188821793,-1.1293751001358032,,
2,394,0.0009997431188821793,-1.2397643327713013,,
2,395,0.0009997431188821793,-1.0756902694702148,,
2,396,0.0009997431188821793,-1.247670292854309,,
2,397,0.0009997431188821793,-1.190696120262146,,
2,398,0.0009997431188821793,-1.324587345123291,,
2,399,0.0009997431188821793,-1.2429916858673096,,
2,400,0.0009997431188821793,-1.1370822191238403,,
2,401,0.0009997431188821793,-1.3036754131317139,,
2,402,0.0009997431188821793,-1.2243214845657349,,
2,403,0.0009997431188821793,-1.1806367635726929,,
2,404,0.0009997431188821793,-1.2502965927124023,,
2,405,0.0009997431188821793,-1.3178379535675049,,
2,406,0.0009997431188821793,-1.33562433719635,,
2,407,0.0009997431188821793,-1.2130883932113647,,
2,408,0.0009997431188821793,-1.1252977848052979,,
2,409,0.0009997431188821793,-1.4163920879364014,,
2,410,0.0009997431188821793,-1.417551875114441,,
2,411,0.0009997431188821793,-1.464574933052063,,
2,412,0.0009997431188821793,-1.3652210235595703,,
2,413,0.0009997431188821793,-1.3736648559570312,,
2,414,0.0009997431188821793,-1.5166760683059692,,
2,415,0.0009997431188821793,-1.4430949687957764,,
2,416,0.0009997431188821793,-1.4801297187805176,,
2,417,0.0009997431188821793,-1.4393768310546875,,
2,418,0.0009997431188821793,-1.407746434211731,,
2,419,0.0009997431188821793,-1.0576589107513428,,
2,420,0.0009997431188821793,-1.3357558250427246,,
2,421,0.0009997431188821793,-1.4119433164596558,,
2,422,0.0009997431188821793,-1.4548430442810059,,
2,423,0.0009997431188821793,-1.2964407205581665,,
2,424,0.0009997431188821793,-1.31464421749115,,
2,425,0.0009997431188821793,-1.388292670249939,,
2,426,0.0009997431188821793,-1.4469900131225586,,
2,427,0.0009997431188821793,-1.3775347471237183,,
2,428,0.0009997431188821793,-1.5010263919830322,,
2,429,0.0009997431188821793,-1.4946367740631104,,
2,430,0.0009997431188821793,-1.4316978454589844,,
2,431,0.0009997431188821793,-1.155613899230957,,
2,432,0.0009997431188821793,-0.9659357666969299,,
2,433,0.0009997431188821793,-1.436118483543396,,
2,434,0.0009997431188821793,-0.9913753271102905,,
2,435,0.0009997431188821793,-1.4157137870788574,,
2,436,0.0009997431188821793,-1.2058205604553223,,
2,437,0.0009997431188821793,-1.2651067972183228,,
2,438,0.0009997431188821793,-1.4425561428070068,,
2,439,0.0009997431188821793,-1.2583974599838257,,
2,440,0.0009997431188821793,-1.312802791595459,,
2,441,0.0009997431188821793,-1.3524872064590454,,
2,442,0.0009997431188821793,-1.3216053247451782,,
2,443,0.0009997431188821793,-1.398432731628418,,
2,444,0.0009997431188821793,-1.3327757120132446,,
2,445,0.0009997431188821793,-1.453973412513733,,
2,446,0.0009997431188821793,-1.2462257146835327,,
2,447,0.0009997431188821793,-1.5087946653366089,,
2,448,0.0009997431188821793,-1.5688222646713257,,
2,449,0.0009997431188821793,-1.4037636518478394,,
2,450,0.0009997431188821793,-1.4803766012191772,,
2,451,0.0009997431188821793,-1.3904718160629272,,
2,452,0.0009997431188821793,-1.4102144241333008,,
2,453,0.0009997431188821793,-1.5627602338790894,,
2,454,0.0009997431188821793,-1.4286798238754272,,
2,455,0.0009997431188821793,-1.5342305898666382,,
2,456,0.0009997431188821793,-1.4638557434082031,,
2,457,0.0009997431188821793,-1.556087613105774,,
2,458,0.0009997431188821793,-1.337198257446289,,
2,459,0.0009997431188821793,-1.3447288274765015,,
2,460,0.0009997431188821793,-1.330291509628296,,
2,461,0.0009997431188821793,-1.5819135904312134,,
2,462,0.0009997431188821793,-1.4737576246261597,,
2,463,0.0009997431188821793,-1.5091158151626587,,
2,464,0.0009997431188821793,-1.3628323078155518,,
2,465,0.0009997431188821793,-1.463894009590149,,
2,466,0.0009997431188821793,-1.5150185823440552,,
2,467,0.0009997431188821793,-1.4556457996368408,,
2,468,0.0009997431188821793,-1.5031684637069702,,
2,469,0.0009997431188821793,-1.5306396484375,,
2,470,0.0009997431188821793,-1.5062741041183472,,
2,471,0.0009997431188821793,-1.4565767049789429,,
2,472,0.0009997431188821793,-1.5723069906234741,,
2,473,0.0009997431188821793,-1.4859795570373535,,
2,474,0.0009997431188821793,-1.4687060117721558,,
2,475,0.0009997431188821793,-1.463391661643982,,
2,476,0.0009997431188821793,-1.665445327758789,,
2,477,0.0009997431188821793,-1.6315362453460693,,
2,478,0.0009997431188821793,-1.6371684074401855,,
2,479,0.0009997431188821793,-1.6768798828125,,
2,480,0.0009997431188821793,-1.6061468124389648,,
2,481,0.0009997431188821793,-1.5266731977462769,,
2,482,0.0009997431188821793,-1.6733187437057495,,
2,483,0.0009997431188821793,-1.6277554035186768,,
2,484,0.0009997431188821793,-1.6024582386016846,,
2,485,0.0009997431188821793,-1.5165902376174927,,
2,486,0.0009997431188821793,-1.558127522468567,,
2,487,0.0009997431188821793,-1.6769782304763794,,
2,488,0.0009997431188821793,-1.4806071519851685,,
2,489,0.0009997431188821793,-1.5093953609466553,,
2,490,0.0009997431188821793,-1.4851691722869873,,
2,491,0.0009997431188821793,-1.4187921285629272,,
2,492,0.0009997431188821793,-1.6119425296783447,,
2,493,0.0009997431188821793,-1.628113865852356,,
2,494,0.0009997431188821793,-1.655185341835022,,
2,494,,,-1.498782753944397,1.3724091053009033
